t,pressure
114.403,93838.56
114.404,94088.48
114.405,95518.08
114.406,94964.96
114.407,95347.68000000001
114.408,91277.6
114.409,93600.32
114.41,95824.8
114.411,94934.24
114.412,92440.64
114.413,93034.08
114.414,97817.6
114.415,96534.40000000001
114.416,94959.2
114.417,97742.08
114.418,97919.2
114.419,92794.88
114.42,93369.28
114.421,93599.52
114.422,91360.64
114.423,93662.56
114.424,89075.84
114.425,92247.36
114.426,90384.8
114.427,90729.44
114.428,95794.08
114.429,94488.0
114.43,94614.08
114.431,95992.16
114.432,94304.16
114.433,94025.6
114.434,95780.16
114.435,92925.12
114.436,90440.16
114.437,99710.24
114.438,89216.16
114.43900000000001,94624.0
114.44,91712.8
114.441,93616.32
114.44200000000001,94991.52
114.443,93718.72
114.444,89221.44
114.44500000000001,89855.04000000001
114.446,96698.24
114.447,91114.88
114.44800000000001,91971.68000000001
114.449,88892.16
114.45,96019.2
114.45100000000001,92499.52
114.452,88301.28
114.453,93152.0
114.45400000000001,96326.88
114.455,92018.24
114.456,92628.48
114.45700000000001,93470.24
114.458,95407.84
114.459,94090.24
114.46000000000001,92228.16
114.461,94472.8
114.462,96501.44
114.46300000000001,93982.88
114.464,93449.76
114.465,90379.36
114.46600000000001,95692.16
114.467,96122.88
114.468,93927.84
114.46900000000001,92998.56
114.47,96171.68000000001
114.471,94887.52
114.47200000000001,92864.96
114.473,92279.84
114.474,93809.92
114.47500000000001,96932.16
114.476,96544.48
114.477,93806.88
114.47800000000001,91230.40000000001
114.479,96675.36
114.48,94576.32
114.48100000000001,95872.0
114.482,97159.2
114.483,96671.68000000001
114.48400000000001,92083.68000000001
114.485,93976.32
114.486,94414.56
114.48700000000001,92028.64
114.488,93205.92
114.489,92386.40000000001
114.49000000000001,96762.24
114.491,92794.08
114.492,95003.36
114.49300000000001,94726.56
114.494,91396.8
114.495,94333.92
114.49600000000001,94456.48
114.497,90864.64
114.498,98229.12
114.49900000000001,97635.04000000001
114.5,91664.32
114.501,92711.04000000001
114.502,93365.6
114.503,92863.68000000001
114.504,91212.0
114.505,98184.8
114.506,95953.12
114.507,99137.12
114.508,91685.6
114.509,93894.88
114.51,90000.8
114.511,100000.0
114.512,100000.0
114.513,92405.76
114.514,96147.68000000001
114.515,96173.12
114.516,96778.72
114.517,92841.28
114.518,91949.92
114.519,92302.56
114.52,94521.28
114.521,95942.40000000001
114.522,94843.84
114.523,93763.52
114.524,98809.44
114.525,93924.8
114.526,92171.52
114.527,95336.48
114.528,87977.44
114.529,97084.16
114.53,95646.72
114.531,91016.64
114.532,94617.6
114.533,93974.88
114.534,95331.36
114.535,91318.56
114.536,90980.8
114.537,96229.6
114.538,96824.8
114.539,95782.24
114.54,94902.88
114.541,92130.72
114.542,90091.36
114.543,87050.56
114.544,91379.04000000001
114.545,93399.36
114.546,94275.68000000001
114.547,94652.32
114.548,93473.28
114.549,90863.04000000001
114.55,93180.16
114.551,94750.24
114.552,94362.08
114.553,97154.88
114.554,92897.76
114.555,95744.0
114.556,97435.52
114.557,95255.36
114.558,93019.52
114.559,92215.2
114.56,90096.32
114.561,87775.84
114.562,94516.64
114.563,96686.72
114.56400000000001,93867.52
114.565,96153.92
114.566,94744.0
114.56700000000001,92812.64
114.568,96599.52
114.569,95935.68000000001
114.57000000000001,96410.88
114.571,94664.48
114.572,96755.04000000001
114.57300000000001,93955.36
114.574,92679.36
114.575,97398.88
114.57600000000001,97517.6
114.577,92279.2
114.578,96325.92
114.57900000000001,92640.8
114.58,94363.68000000001
114.581,95699.04000000001
114.58200000000001,99684.48
114.583,95261.12
114.584,94154.40000000001
114.58500000000001,93186.40000000001
114.586,93689.92
114.587,93821.28
114.58800000000001,93936.0
114.589,92602.72
114.59,91399.52
114.59100000000001,96201.76
114.592,94889.28
114.593,94900.16
114.59400000000001,93731.84
114.595,92165.12
114.596,94523.84
114.59700000000001,89646.40000000001
114.598,88234.72
114.599,94667.04000000001
114.60000000000001,92647.2
114.601,93571.2
114.602,93384.96
114.60300000000001,95218.24
114.604,93600.32
114.605,88709.76
114.60600000000001,93968.48
114.607,95504.32
114.608,94701.76
114.60900000000001,95238.08
114.61,95297.12
114.611,94590.88
114.61200000000001,93988.0
114.613,94942.56
114.614,91686.72
114.61500000000001,93148.16
114.616,94516.16
114.617,95914.72
114.61800000000001,90857.92
114.619,97127.2
114.62,88849.28
114.62100000000001,94881.92
114.622,93342.24
114.623,93673.12
114.62400000000001,99364.32
114.625,89036.16
114.626,95340.0
114.627,91137.44
114.628,89037.12
114.629,95180.16
114.63,93710.88
114.631,88874.08
114.632,94280.96
114.633,92339.52
114.634,92551.68000000001
114.635,97413.76
114.636,92330.88
114.637,96401.92
114.638,92795.52
114.639,90978.24
114.64,92807.2
114.641,95184.8
114.642,94128.64
114.643,98516.64
114.644,92868.16
114.645,95673.92
114.646,93987.36
114.647,93160.32
114.648,96099.36
114.649,95714.08
114.65,90775.36
114.651,94471.04000000001
114.652,94205.12
114.653,95532.64
114.654,96012.32
114.655,93599.2
114.656,93504.16
114.657,92147.36
114.658,93787.04000000001
114.659,96652.96
114.66,94469.28
114.661,90020.96
114.662,95288.0
114.663,91372.8
114.664,91443.68000000001
114.665,93010.72
114.666,95480.32
114.667,96714.88
114.668,91055.36
114.669,90369.28
114.67,93966.72
114.671,95510.56
114.672,92898.88
114.673,91449.44
114.674,91879.2
114.675,97444.48
114.676,94029.12
114.677,93733.92
114.678,97654.08
114.679,95229.12
114.68,92968.16
114.681,92800.96
114.682,89257.6
114.683,99314.40000000001
114.684,94301.44
114.685,95346.24
114.686,92077.6
114.687,94745.44
114.688,94440.64
114.68900000000001,92017.12
114.69,99767.84
114.691,99567.04000000001
114.69200000000001,88748.8
114.693,92698.08
114.694,94545.92
114.69500000000001,92675.52
114.696,96448.0
114.697,89380.32
114.69800000000001,93509.12
114.699,90959.68000000001
114.7,94478.72
114.70100000000001,92245.44
114.702,98210.40000000001
114.703,93381.76
114.70400000000001,90545.28
114.705,94823.04000000001
114.706,94471.04000000001
114.70700000000001,96897.28
114.708,94203.84
114.709,92804.0
114.71000000000001,99304.48
114.711,92275.36
114.712,93778.40000000001
114.71300000000001,89819.2
114.714,92972.0
114.715,93762.88
114.71600000000001,94652.48
114.717,96316.8
114.718,93171.52
114.71900000000001,93622.24
114.72,88789.76
114.721,94822.72
114.72200000000001,92660.16
114.723,92387.84
114.724,93152.16
114.72500000000001,93385.76
114.726,94207.52
114.727,94399.36
114.72800000000001,94488.8
114.729,99363.04000000001
114.73,91911.36
114.73100000000001,94432.64
114.732,91791.2
114.733,92908.48
114.73400000000001,94604.96
114.735,91076.16
114.736,91376.48
114.73700000000001,91591.52
114.738,94269.6
114.739,90081.92
114.74000000000001,93159.84
114.741,93138.56
114.742,94401.6
114.74300000000001,95657.6
114.744,89258.08
114.745,94010.24
114.74600000000001,93034.24
114.747,96013.76
114.748,94572.64
114.74900000000001,92784.48
114.75,91424.0
114.751,93425.12
114.752,92744.96
114.753,93466.08
114.754,97484.48
114.755,95131.04000000001
114.756,93969.92
114.757,93338.24
114.758,91833.28
114.759,96373.12
114.76,93357.92
114.761,90018.40000000001
114.762,94299.52
114.763,95552.64
114.764,92217.76
114.765,91277.28
114.766,91408.0
114.767,96150.72
114.768,94464.64
114.769,93749.92
114.77,97785.92
114.771,93161.44
114.772,91577.6
114.773,93433.28
114.774,98182.24
114.775,96979.2
114.776,91019.04000000001
114.777,97516.16
114.778,95862.24
114.779,93499.04000000001
114.78,94181.6
114.781,96622.24
114.782,93773.12
114.783,93239.68000000001
114.784,94096.0
114.785,96068.8
114.786,92867.36
114.787,91376.0
114.788,98073.76000000001
114.789,93769.6
114.79,89819.36
114.791,94300.8
114.792,92780.32
114.793,93938.40000000001
114.794,94192.96
114.795,92391.84
114.796,92234.72
114.797,90379.36
114.798,94725.12
114.799,91748.32
114.8,91764.64
114.801,93551.84
114.802,92832.32
114.803,92753.44
114.804,98447.68000000001
114.805,97377.12
114.806,95540.32
114.807,92065.12
114.808,96363.52
114.809,91298.24
114.81,89233.6
114.811,93765.76
114.812,89669.12
114.813,93668.96
114.81400000000001,94566.88
114.815,94951.52
114.816,95962.24
114.81700000000001,97726.88
114.818,97857.12
114.819,94707.68000000001
114.82000000000001,98735.2
114.821,97243.36
114.822,91002.88
114.82300000000001,97953.92
114.824,93030.24
114.825,91629.76
114.82600000000001,93167.68000000001
114.827,93793.76
114.828,94651.68000000001
114.82900000000001,91811.84
114.83,94467.68000000001
114.831,92691.84
114.83200000000001,94739.68000000001
114.833,93492.0
114.834,97463.36
114.83500000000001,97595.84
114.836,92318.72
114.837,93791.84
114.83800000000001,94207.68000000001
114.839,94319.04000000001
114.84,91245.6
114.84100000000001,92097.6
114.842,93426.08
114.843,98306.56
114.84400000000001,95536.32
114.845,90134.72
114.846,92768.64
114.84700000000001,91560.16
114.848,94714.88
114.849,92644.48
114.85000000000001,98911.68000000001
114.851,94376.96
114.852,96739.36
114.85300000000001,91787.36
114.854,96910.56
114.855,91168.0
114.85600000000001,91145.92
114.857,92938.40000000001
114.858,95766.56
114.85900000000001,91788.32
114.86,94100.8
114.861,95691.2
114.86200000000001,99071.2
114.863,94294.88
114.864,93187.36
114.86500000000001,99164.8
114.866,96649.76
114.867,93374.56
114.86800000000001,94389.28
114.869,96803.36
114.87,94159.2
114.87100000000001,93220.16
114.872,90438.40000000001
114.873,93621.12
114.87400000000001,91668.32
114.875,99358.08
114.876,96667.68000000001
114.877,95951.84
114.878,98671.84
114.879,96799.52
114.88,96456.8
114.881,92106.40000000001
114.882,94227.68000000001
114.883,96058.24
114.884,89721.76
114.885,95340.32
114.886,91654.40000000001
114.887,93622.08
114.888,93477.12
114.889,90977.76
114.89,91680.0
114.891,93233.12
114.892,93572.64
114.893,93329.12
114.894,95366.40000000001
114.895,93623.68000000001
114.896,94175.04000000001
114.897,90230.08
114.898,91046.24
114.899,96308.64
114.9,97325.28
114.901,93299.36
114.902,91328.32
114.903,91404.96
114.904,92229.6
114.905,93665.76
114.906,97998.24
114.907,92650.24
114.908,86044.32
114.909,94455.04000000001
114.91,94228.32
114.911,93142.24
114.912,91712.96
114.913,94721.76
114.914,94353.6
114.915,92638.40000000001
114.916,92054.88
114.917,89693.92
114.918,93341.6
114.919,94397.76
114.92,88866.40000000001
114.921,93510.88
114.922,92089.92
114.923,95937.6
114.924,94324.8
114.925,94315.2
114.926,94973.44
114.927,94318.72
114.928,91904.64
114.929,87838.88
114.93,91419.2
114.931,95004.16
114.932,94318.56
114.933,94596.96
114.934,89472.64
114.935,92527.36
114.936,92359.2
114.937,90919.2
114.938,96610.72
114.93900000000001,92515.68000000001
114.94,91313.44
114.941,94726.40000000001
114.94200000000001,95336.64
114.943,96737.92
114.944,92050.08
114.94500000000001,92925.92
114.946,99247.68000000001
114.947,93232.48
114.94800000000001,92623.36
114.949,91992.64
114.95,92544.96
114.95100000000001,92995.68000000001
114.952,95177.6
114.953,94432.8
114.95400000000001,95609.76
114.955,96147.84
114.956,93495.52
114.95700000000001,97731.52
114.958,92365.12
114.959,90647.68000000001
114.96000000000001,96385.6
114.961,90881.6
114.962,93837.76
114.96300000000001,97437.28
114.964,95188.0
114.965,92525.6
114.96600000000001,96480.0
114.967,92520.96
114.968,86868.16
114.96900000000001,94754.08
114.97,94810.08
114.971,93385.44
114.97200000000001,92682.40000000001
114.973,94833.76
114.974,93045.44
114.97500000000001,93005.12
114.976,95880.8
114.977,96876.8
114.97800000000001,92110.40000000001
114.979,91064.8
114.98,97620.8
114.98100000000001,94999.68000000001
114.982,91271.04000000001
114.983,89421.44
114.98400000000001,96186.88
114.985,94810.40000000001
114.986,89899.84
114.98700000000001,96477.6
114.988,92596.64
114.989,93676.64
114.99000000000001,93370.88
114.991,94456.8
114.992,90535.04000000001
114.99300000000001,92456.16
114.994,91464.48
114.995,92547.04000000001
114.99600000000001,93534.56
114.997,93975.68000000001
114.998,93342.08
114.99900000000001,93908.64
115.0,92383.68000000001
115.001,94879.68000000001
115.002,98698.72
115.003,94813.6
115.004,97575.36
115.005,94279.2
115.006,97420.16
115.007,91491.84
115.008,97943.84
115.009,98294.40000000001
115.01,95272.16
115.011,94100.16
115.012,93936.0
115.013,96567.2
115.014,90247.36
115.015,95541.92
115.016,94591.84
115.017,95574.08
115.018,96906.72
115.019,96242.88
115.02,92604.16
115.021,95712.48
115.022,93267.04000000001
115.023,97781.44
115.024,93524.32
115.025,96112.32
115.026,93507.2
115.027,99793.28
115.028,94353.92
115.029,90393.6
115.03,95731.04000000001
115.031,95478.40000000001
115.032,91474.24
115.033,94416.8
115.034,93861.76
115.035,92549.92
115.036,91479.2
115.037,92245.44
115.038,97229.44
115.039,96802.08
115.04,91011.2
115.041,95321.76
115.042,95607.2
115.043,89928.0
115.044,95491.52
115.045,94981.76
115.046,88902.56
115.047,98073.6
115.048,90662.40000000001
115.049,97001.76
115.05,95763.2
115.051,95545.76
115.052,89194.72
115.053,92621.76
115.054,97448.8
115.055,96477.44
115.056,100000.0
115.057,98690.56
115.058,95580.48
115.059,96087.04000000001
115.06,91681.92
115.061,93429.92
115.062,99605.76000000001
115.063,93665.12
115.06400000000001,94984.96
115.065,96156.16
115.066,92044.32
115.06700000000001,94474.24
115.068,95412.0
115.069,92797.44
115.07000000000001,96153.28
115.071,89946.40000000001
115.072,99078.08
115.07300000000001,90180.48
115.074,94309.44
115.075,94540.64
115.07600000000001,94630.56
115.077,99406.40000000001
115.078,92891.84
115.07900000000001,96744.32
115.08,94685.44
115.081,97769.6
115.08200000000001,91794.24
115.083,91358.40000000001
115.084,97713.6
115.08500000000001,87856.96
115.086,97544.8
115.087,90763.04000000001
115.08800000000001,93253.6
115.089,91521.28
115.09,92166.40000000001
115.09100000000001,98345.76000000001
115.092,93641.28
115.093,91577.92
115.09400000000001,91693.28
115.095,91434.24
115.096,93779.68000000001
115.09700000000001,93927.2
115.098,93515.2
115.099,90789.76
115.10000000000001,92191.84
115.101,95160.48
115.102,96996.0
115.10300000000001,93968.16
115.104,95927.52
115.105,92660.96
115.10600000000001,91064.96
115.107,97616.48
115.108,91118.72
115.10900000000001,92484.96
115.11,93441.44
115.111,93102.40000000001
115.11200000000001,93560.64
115.113,96126.72
115.114,92797.12
115.11500000000001,92819.04000000001
115.116,91411.84
115.117,93042.40000000001
115.11800000000001,89883.68000000001
115.119,92294.72
115.12,89998.08
115.12100000000001,95805.6
115.122,95735.04000000001
115.123,92853.12
115.12400000000001,94148.0
115.125,96820.8
115.126,87826.40000000001
115.127,92052.64
115.128,96588.0
115.129,93417.28
115.13,93748.48
115.131,93923.52
115.132,92252.16
115.133,88951.2
115.134,97299.68000000001
115.135,92693.44
115.136,96317.6
115.137,95369.76
115.138,95629.6
115.139,92578.88
115.14,94734.56
115.141,92752.0
115.142,94662.08
115.143,94425.92
115.144,94782.40000000001
115.145,99211.04000000001
115.146,95389.28
115.147,96950.72
115.148,96189.28
115.149,94075.84
115.15,95035.84
115.151,91682.88
115.152,96310.56
115.153,96056.8
115.154,94171.36
115.155,92696.96
115.156,91907.36
115.157,91742.24
115.158,89765.76
115.159,88223.2
115.16,96192.8
115.161,93107.04000000001
115.162,90324.96
115.163,91016.96
115.164,90890.56
115.165,92639.68000000001
115.166,95908.0
115.167,93168.64
115.168,91182.24
115.169,89177.6
115.17,100000.0
115.171,93913.44
115.172,96615.84
115.173,94822.72
115.174,94327.2
115.175,95197.6
115.176,94968.8
115.177,95483.68000000001
115.178,92420.16
115.179,97093.76
115.18,91542.40000000001
